,id,Created at,Screen Name,Tweet Text
291,1321718076056997889,Thu Oct 29 07:38:40 +0000 2020,Merrirrro,"RT @JohnJHarwood: new CNN national likely-voter poll:

white men w/no college degree
Trump 68%, Biden 30%

everyone else
Biden 60%, Trump 3…"
292,1321718075306246146,Thu Oct 29 07:38:40 +0000 2020,ia_diego,"CNN: President Trump announced a two-page second-term vision for the Hispanic American community — the ""American Dr… https://t.co/E40Z5G53y3"
293,1321718074874232836,Thu Oct 29 07:38:40 +0000 2020,TigrLilee,@FoxNews remember the CRAZY JEW who destroyed his paperwork in the Trump Tower.... I do https://t.co/HtY56oQDUi
294,1321718074140172289,Thu Oct 29 07:38:39 +0000 2020,Kalebsmom6007g1,"RT @KnightH01624565: @BillnYou @realDonaldTrump @JoeBiden 🤔Voters R being forced 2 stand 4 hrs., 2 vote. &amp; ballots R being delayed by the P…"
295,1321718073985060869,Thu Oct 29 07:38:39 +0000 2020,Griff4Pat,"RT @AndreaKuszewski: @kylegriffin1 So Trump can be forgiven $287 million, but the American people can’t get a stimulus check for $1200 beca…"
296,1321718073964089344,Thu Oct 29 07:38:39 +0000 2020,gaynews365,"Melania Trump insists Donald ‘sees potential in everyone, no matter their gender or sexual orientation’ https://t.co/9sfXlVE4OL"
297,1321718073372626944,Thu Oct 29 07:38:39 +0000 2020,ia_diego,"CNN: Minnesota Sen. Amy Klobuchar: “75 million people have already voted across the nation, Erin. They are excited,… https://t.co/Af3e3tQUo6"
298,1321718072978345990,Thu Oct 29 07:38:39 +0000 2020,FannieMaePrT,RT @DavidLimbaugh: Why are Never Trumpers dismissive of the Biden-China bombshells? Is it because Trump posts mean tweets? Or is it because…
299,1321718071963213825,Thu Oct 29 07:38:39 +0000 2020,pepeMcGee,"RT @GrogsGamut: Hold crap, missed this. He really said he they'd look at policy levers ""including the availability of deposit guarantees""??…"
300,1321718071560704001,Thu Oct 29 07:38:39 +0000 2020,ia_diego,"CNN: ""Hundreds of Trump's loyal supporters were left out in the cold in Omaha on Tuesday night. A metaphor for this… https://t.co/pwfBlnGeHE"
301,1321718071371857921,Thu Oct 29 07:38:39 +0000 2020,WakingLifeDream,"RT @PeteButtigieg: Trump's rallies are a metaphor for how he views his own supporters. Happy to have them cheer for him, only to leave them…"
302,1321718071191572480,Thu Oct 29 07:38:39 +0000 2020,MusicMaven2772,"RT @BidenWarRoom: We disagree with Tucker Carlson on the issues, but no one should ever lose their mail. Joe will make sure the USPS receiv…"
303,1321718070939918337,Thu Oct 29 07:38:39 +0000 2020,hwrdhdsn,RT @OhNoSheTwitnt: A group of Trump supporters stuck in the cold is called a Ku Klux Klondike.
304,1321718070617001986,Thu Oct 29 07:38:39 +0000 2020,AmyConeyBarett,"President Trump, First Lady Melania Trump, Jesse Barrett, Justice Amy Coney Barrett, and Justice Clarence Thomas at… https://t.co/CunBAukwRr"
305,1321718070390542336,Thu Oct 29 07:38:38 +0000 2020,realidol2,"RT @SethAbramson: Trump's teetering Kremlin-disinformation house of cards has finally come tumbling down.

All that's left is Tucker sadly…"
306,1321718070235275264,Thu Oct 29 07:38:38 +0000 2020,LawrenceLeritz,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
307,1321718070059159552,Thu Oct 29 07:38:38 +0000 2020,RFrentner,"RT @SenDuckworth: On a national stage, Donald Trump had the audacity to say ""No president has ever been tougher on Russia.""

124 days.

He'…"
308,1321718069895581696,Thu Oct 29 07:38:38 +0000 2020,AtlPartyCrasher,RT @MSN: A Black family battled covid-19 at the same time as Trump. It devastated them. https://t.co/6VIO69PO1O
309,1321718069819973632,Thu Oct 29 07:38:38 +0000 2020,houx,"I’m trying to not lose my mind this week, so I’d just like to say: everyone is on edge. If it’s not political, it’s… https://t.co/4cIDna6Mi8"
310,1321718069408997376,Thu Oct 29 07:38:38 +0000 2020,Diane64379811,"RT @RWTrollPatrol: @TuckerCarlson Duty to warn!  This administration is a transnational crime syndicate.

Trump's ties to organized crime g…"
311,1321718068956041216,Thu Oct 29 07:38:38 +0000 2020,dbhellmd,"RT @kylegriffin1: New NYT reporting on an important connection:

For Trump's Chicago skyscraper project, Trump assured Deutsche Bank offici…"
312,1321718068628787201,Thu Oct 29 07:38:38 +0000 2020,JOSIEPO44324649,RT @JackPosobiec: Trump North Carolina 2016 and Trump North Carolina 2020 https://t.co/NNLST1VR0K
313,1321718068373053445,Thu Oct 29 07:38:38 +0000 2020,Biden_VPWarren,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
314,1321718067211034624,Thu Oct 29 07:38:38 +0000 2020,rosenbergjp1,Trump let this happen. Refuses to sanction MBS for these atrocities. https://t.co/PhvzvG8Qpx
315,1321718067139923969,Thu Oct 29 07:38:38 +0000 2020,1123amyd,"RT @MarkMeadows: Laughable as the “Miles Taylor Anonymous” episode is, it’s every bit as damaging to the media. The New York Times amplifie…"
316,1321718066884083712,Thu Oct 29 07:38:38 +0000 2020,IBBoard,RT @Number10cat: Nigel Farage gave a campaign speech at a Trump rally tonight. He’ll be furious with himself when he finds out. https://t.c…
317,1321718066368139264,Thu Oct 29 07:38:38 +0000 2020,jennoskcaj,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
318,1321718065965469696,Thu Oct 29 07:38:37 +0000 2020,random2253,"RT @wisteriawitch: @Nigel_Farage Amazing speech Nigel, @realDonaldTrump is lucky to have a trusted friend in you and you are right this man…"
319,1321718065843724288,Thu Oct 29 07:38:37 +0000 2020,saladlegs,RT @ChrisBEsq: @JoeBiden BREAKING: Trump releases healthcare plan! https://t.co/ZpFQIdy7nE
320,1321718064954531840,Thu Oct 29 07:38:37 +0000 2020,mikalski_marty,@Callitlikeiti13 @Psalm21eleven @pittsnorthstar @HKrassenstein @realDonaldTrump Imagine thinking Trump's going to l… https://t.co/9NYMlGu28N
321,1321718064732344320,Thu Oct 29 07:38:37 +0000 2020,MIAgiveKISSES,"#POTUS, donald j trump SHOULD COME WITH A ‘WARNING LABEL🏷’ SUPPORT AT YOUR OWN HEALTH RISK! SIDE EFFECTS: DEATH💀, J… https://t.co/VaQJS9ugGz"
322,1321718064560308225,Thu Oct 29 07:38:37 +0000 2020,adorbdeplorb,"RT @adorbdeplorb: Trump Draws Thousands in Arizona, Harris Draws ‘Approximately 100‘ 🤣https://t.co/ABcxZriuns via @BreitbartNews #Trump2020…"
323,1321718064312995841,Thu Oct 29 07:38:37 +0000 2020,sabeenah2,RT @JackPosobiec: Trump North Carolina 2016 and Trump North Carolina 2020 https://t.co/NNLST1VR0K
324,1321718063490879488,Thu Oct 29 07:38:37 +0000 2020,stowns1981,"RT @MysterySolvent: Message to Trump,
🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕
This “American Suburban Housewife” voted for Joe Biden today, along with her EX-…"
325,1321718063172067329,Thu Oct 29 07:38:37 +0000 2020,CarlosNotDange1,"RT @atrupar: The video of @KLoeffler saying she's ""not familiar"" with the infamous Access Hollywood tape of Donald Trump bragging about gro…"
326,1321718062979100674,Thu Oct 29 07:38:37 +0000 2020,VickyisGrateful,Oh no this wasn't a planned stunt. All three of the guys he motioned on up to the stage are wearing suits &amp; trump h… https://t.co/4zgWK93KjC
327,1321718062702194689,Thu Oct 29 07:38:37 +0000 2020,tencattango,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
328,1321718062299508736,Thu Oct 29 07:38:37 +0000 2020,mattlogical,@Potomacbeat @BLH4House That was created over time. Exactly like Trump and maga are doing.
329,1321718062282780672,Thu Oct 29 07:38:37 +0000 2020,mgcathlete416,"RT @danbalz: BREAKING: Trump is exempting Alaska's entire Tongass National Forest from the roadless rule, making more than 9.3 million acre…"
330,1321718062224150528,Thu Oct 29 07:38:37 +0000 2020,Mca_ccpp,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
331,1321718062169550849,Thu Oct 29 07:38:37 +0000 2020,pohutukawa,"@Lady__Seraphina @ElizabethMouat @SuzanneEvans1 @Roses_Red_Green @berniespofforth They are both corrupt, sociopathi… https://t.co/JFeGm44ZDS"
332,1321718062127718400,Thu Oct 29 07:38:37 +0000 2020,dominik_hinov,@AndrewH23714946 @YvonneMcClain19 @donna_dino @realDonaldTrump Not to mention Trump raped a 13yo
333,1321718061632679937,Thu Oct 29 07:38:36 +0000 2020,eduardotorr_,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
334,1321718061628497922,Thu Oct 29 07:38:36 +0000 2020,alanmcbride,"RT @Andrew_Adonis: The most important thing that will happen in British politics this year is next Tuesday’s American election

The end of…"
335,1321718061267849218,Thu Oct 29 07:38:36 +0000 2020,TheOnlyLovell,"RT @StatesPoll: 2020 Electoral College Forecast Map 
Donald Trump vs Joe Biden
October 28~ 2020.
My Analysis Post: https://t.co/skygLU0RPW…"
336,1321718061167046656,Thu Oct 29 07:38:36 +0000 2020,LakeShowBoss,@EthanJSkolnick And he would have made bank with maga masks and trump masks. He is really bad at this...
337,1321718061150470144,Thu Oct 29 07:38:36 +0000 2020,Jordee_G4L,RT @VanityFair: .@AOC on the New York Times’s bombshell investigation of Trump’s taxes: https://t.co/xAbI0YRPca https://t.co/zht1EH9ztA
338,1321718060546322432,Thu Oct 29 07:38:36 +0000 2020,PooliRamesh2,@IvankaTrump @realDonaldTrump Vote for Donal Trump President and Save America/People's/Business People's/ USA Jobs/… https://t.co/DiAGZuXO3x
339,1321718060009451521,Thu Oct 29 07:38:36 +0000 2020,LoveAmerica615,"RT @rwtbkk: FBI reveals alleged Whitmer kidnapper plotter also wanted to hang Trump, disproving Democrats' narrative

https://t.co/tPddCxH6…"
340,1321718059317530624,Thu Oct 29 07:38:36 +0000 2020,ReyosB,"@PpollingNumbers @RedfieldWilton Thing is this looks similar to 4 years ago, trump was losing in the polls until th… https://t.co/1EaS4C4KpO"
341,1321718058931703809,Thu Oct 29 07:38:36 +0000 2020,Oddtavito,RT @PoliticusSarah: This was Trump's epic meltdown on 60 Minutes and it was even worse than reported. Trump literally ran away because he d…
342,1321718058424111106,Thu Oct 29 07:38:36 +0000 2020,darshan_n,@1stgrace108 @JuJuPie3 @girlscouts Does that vast majority include Trump supporters or pro-life women or right wing women ?
343,1321718058285699072,Thu Oct 29 07:38:36 +0000 2020,jewel_thin,RT @notstoppingat: @InvestigateDom @FarnleyJube Could be a great day if Trump gets booted out and Cummings loses too.
344,1321718058281443329,Thu Oct 29 07:38:36 +0000 2020,HoltonCarla,RT @ShironRedshift: @JoeBiden $300M in YOUR tax dollars was reallocated to Trump's reelection. That's 300 MILLION dollars that Trump is tak…
345,1321718058071805952,Thu Oct 29 07:38:36 +0000 2020,DrMarkBurnley,"If Trump is the bravest person Farage has ever met, I presume the only other person he's ever met is thus guy. https://t.co/QuIaFKER2l"
346,1321718057564295168,Thu Oct 29 07:38:35 +0000 2020,KimRick31years,"RT @Aliciastarr001: Donald J. Trump didn’t run for President for money, power, or fame, he had all that.

He did it because of his love for…"
347,1321718057505591296,Thu Oct 29 07:38:35 +0000 2020,Mar21004850,@triggered_libs @beinggerric Trump raped a little girl and won't give his DNA. This poor kid got raped b a fat idio… https://t.co/9CoI0wQXyc
348,1321718057081937927,Thu Oct 29 07:38:35 +0000 2020,PeteTruthUSA,"WATCH: The Right View with Lara Trump, Katrina Pierson, Kimberly Guilfoyle, and Mercedes Schlapp

Text VOTE to 88022 https://t.co/BSA2uCcCZq"
349,1321718056251355136,Thu Oct 29 07:38:35 +0000 2020,wanda5166,@Lanieygr He’s a Trump stooge with a drinking problem
350,1321718056033394689,Thu Oct 29 07:38:35 +0000 2020,luvred19,"@emilyfreas @galendruke Don't agree at all ,with the massive swings against trump there it will be a blue tidal wave!"
351,1321718055479570432,Thu Oct 29 07:38:35 +0000 2020,drpatois,"RT @ChadBown: How not to lobster.

  US lobster exports to China have NOT recovered in 2020, despite Trump's Phase One deal

👉🏾https://t.co…"
352,1321718055404244993,Thu Oct 29 07:38:35 +0000 2020,deepcell,Trump Campaign Website Defaced by Cryptocurrency Scam https://t.co/fjQkG8zK7u
353,1321718054670262272,Thu Oct 29 07:38:35 +0000 2020,s_ulver,"RT @tvheidihatch: Senator Mike Lee campaigning in Arizona, hard selling Trump to religious groups from Evangelical to Mormons. Comparing Tr…"
354,1321718054653288448,Thu Oct 29 07:38:35 +0000 2020,JoshTFox,RT @simonhill1894: @Gatty54 He has the right to vote for who he wants - though I find the jingoistic tone tiresome. His support for Trump s…
355,1321718054565277699,Thu Oct 29 07:38:35 +0000 2020,puruohit,"Watch ""THUG LIFE: BEST Trump Debate Moments! Biden Officially PWNED! | Louder With Crowder"" on YouTube https://t.co/pWUIjoUiEB"
356,1321718054410092545,Thu Oct 29 07:38:35 +0000 2020,LeftyVegas,RT @CosmicActorVist: The REAL Eric Trump. https://t.co/5MI2Eukbfu
357,1321718054171086848,Thu Oct 29 07:38:35 +0000 2020,darsuec,"RT @TheRickWilson: Offffff. 

Resumes from Trump campaign staffers already circulating."
358,1321718053650903042,Thu Oct 29 07:38:34 +0000 2020,mickeyplier,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
359,1321718053122592768,Thu Oct 29 07:38:34 +0000 2020,Linda43874520,RT @KamVTV: .@SheepofftheJeep and caravan of Trump supporters who have caught up now passing Biden bus tour event and welcoming them to Dal…
360,1321718052241707008,Thu Oct 29 07:38:34 +0000 2020,robri51,"RT @VABVOX: SHORTER: Rich white guy who got massive tax breaks from Trump fears ""socialism""  --the #SocialSecurity and #Medicare he gets bu…"
361,1321718052128321537,Thu Oct 29 07:38:34 +0000 2020,SarawakRajah,"@DavidLammy Well Trump has more chance of becoming President for a second term, than your shit party did in the las… https://t.co/vDOxJgZVNr"
362,1321718051847491584,Thu Oct 29 07:38:34 +0000 2020,andrew95284034,"RT @miffythegamer: Katie Hopkins: Another sewer rat off to America, desperate for the last stinky drippings from Donald Trump’s dirt box.…"
363,1321718051730063361,Thu Oct 29 07:38:34 +0000 2020,Socrate16150832,@pcookee @hannahbleau_ Wisconsin is a Trump landslide.
364,1321718051079811074,Thu Oct 29 07:38:34 +0000 2020,http_litloml,"@DaRoybeatz @Saquonjudge26 @realDonaldTrump trump also agreed and said it live and everything, saying, he would date his own daughter."
365,1321718050907967490,Thu Oct 29 07:38:34 +0000 2020,Stonecold_bae13,"RT @MannyMua733: daily reminder to vote
and 👏🏻 not 👏🏻 for 👏🏻 trump 👏🏻"
366,1321718050723229696,Thu Oct 29 07:38:34 +0000 2020,NatalieBlazquez,RT @kurtisconner: PLEASE VOTE BIDEN FOR THE LOVE OF GOD I JUST WATCHED TRUMP’S 60 MINUTES INTERVIEW AND I WANT TO RIP MY HAIR OUT HE SUCKS…
367,1321718050027118592,Thu Oct 29 07:38:34 +0000 2020,pbtips,"RT @pamcho3: @chipfranklin Trump is not only a #crybaby, he is also a #WhinyLittleBitch!"
368,1321718049184096256,Thu Oct 29 07:38:33 +0000 2020,ChristineIAm,RT @latimes: Trump supporters stranded for hours in freezing cold after president's Nebraska rally https://t.co/dWzPSTqJj7
369,1321718048726941696,Thu Oct 29 07:38:33 +0000 2020,Niayesh_sdz,"RT @farnazfassihi: The president has continued to declare before large and largely maskless crowds that the virus is vanishing, even as cas…"
370,1321718048676581377,Thu Oct 29 07:38:33 +0000 2020,Sugarbee141,"RT @ProjectLincoln: The bigger the vote, the harder it will be for Trump to declare the election fraudulent. 

Vote."
371,1321718048034869249,Thu Oct 29 07:38:33 +0000 2020,plumcomm,"RT @RWTrollPatrol: @TuckerCarlson As an Evangelical, Julie knows there are ""biblical grounds for giving people a second chance."" But after…"
372,1321718046743035906,Thu Oct 29 07:38:33 +0000 2020,Marilyn94789979,The Collapse of ISIS: Terrorist Group Sees 60% Drop in Casualties https://t.co/Rgd7qyphON via @BreitbartNews
373,1321718046633811969,Thu Oct 29 07:38:33 +0000 2020,llangberg,"RT @dbongino: What a clown.
https://t.co/OWbptkf4Lg"
374,1321718046508126219,Thu Oct 29 07:38:33 +0000 2020,iluvleafs,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
375,1321718046332014592,Thu Oct 29 07:38:33 +0000 2020,EddieGuevara11,RT @EddieGuevara11: Trending #EddieGuevara11 #Emerfalen #TeamEmerfalen #Campania #WritingCommunity #ElClasico #Writer #FridayForFuture #ink…
376,1321718045891592197,Thu Oct 29 07:38:33 +0000 2020,neildrewitt,"As a new surge in coronavirus cases sweeps the country, President Trump is closing his re-election campaign by plea… https://t.co/MrzpKm8haI"
377,1321718045694402560,Thu Oct 29 07:38:33 +0000 2020,BillParrishGGSN,RT @JackPosobiec: Trump Phoenix 2016 and Trump Phoenix 2020 https://t.co/0gZvvEkq81
378,1321718045669236736,Thu Oct 29 07:38:33 +0000 2020,AmitaNasir,RT @davidfrum: Did the Omaha fiasco originate because Trump campaign stiffed - or tried to stiff - the bus company
379,1321718045652488192,Thu Oct 29 07:38:33 +0000 2020,PrimeXvii,"RT @RVAT2020: Yesterday, the White House listed ""ending the pandemic"" as one of Trump's first-term achievements. @OliviaTroye has some thou…"
380,1321718044884946944,Thu Oct 29 07:38:32 +0000 2020,Doreenlynnc1995,"RT @thehill: Trump strips protections for the nation’s largest old-growth forest, opening it to logging https://t.co/2Wl8XRhH8m https://t.c…"
381,1321718044826177537,Thu Oct 29 07:38:32 +0000 2020,CherylBatchelo3,"RT @kylegriffin1: Breaking: New NYT tax report.

Trump's federal income tax records show for the first time that, since 2010, Deutsche Bank…"
382,1321718044821843968,Thu Oct 29 07:38:32 +0000 2020,interiorsbyme,"RT @RVAT2020: .@JessicaDenson07 opens up about her time leading the 2016 Trump campaign's Hispanic engagement efforts:

""I thought Trump wa…"
383,1321718044507344896,Thu Oct 29 07:38:32 +0000 2020,freddyatton,"RT @amvetsupport: Please remember that trump will do anything to win this election. He will cheat, steal and lie with no regard for America."
384,1321718044322836480,Thu Oct 29 07:38:32 +0000 2020,kat19477,RT @Acosta: This happens at just about every Trump rally. I’ve covered five presidential campaigns... long enough to know this isn’t normal…
385,1321718043840401409,Thu Oct 29 07:38:32 +0000 2020,dewattobay,RT @Jersey_Gurl4: @WhiteHouse @realDonaldTrump We heard the Kushner/Woodward tape. You guys must be scrambling. @realDonaldTrump has done N…
386,1321718043437879296,Thu Oct 29 07:38:32 +0000 2020,SHany9112,RT @SenatorDurbin: Pres. Trump was clear: he wants Supreme Court justices who will help him end the Affordable Care Act. Judge Barrett’s he…
387,1321718043429535744,Thu Oct 29 07:38:32 +0000 2020,CriticalFriend2,"RT @Andrew_Adonis: The most important thing that will happen in British politics this year is next Tuesday’s American election

The end of…"
388,1321718043190431744,Thu Oct 29 07:38:32 +0000 2020,FaBPaule,"RT @cirian75: To #America 

If you want to remove Trump

You need to vote, #Biden needs 340 electoral college points, not the 270 minimum,…"
389,1321718042653458432,Thu Oct 29 07:38:32 +0000 2020,JohnKI7YRA,RT @seattletimes: President Trump will open all 16.7 million acres of Alaska's Tongass National Forest to logging and other forms of develo…
390,1321718041227513856,Thu Oct 29 07:38:32 +0000 2020,HeiressMommy,RT @funder: The day Trump leaves office will be one of the most celebrated in human history. #MVPHarris
391,1321718041076518912,Thu Oct 29 07:38:31 +0000 2020,dmsoler,RT @MeidasTouch: Trump has still not apologized for leaving his supporters stranded and suffering in the freezing cold
392,1321718040719986688,Thu Oct 29 07:38:31 +0000 2020,JohnZajaros,"Pathological liars @RudyGiuliani &amp; @realdonaldtrump are desperate, attempting to hurt the rep of a good man. Why? B… https://t.co/uay82TurTh"
393,1321718040308805637,Thu Oct 29 07:38:31 +0000 2020,klassoff,RT @MarieMo86104002: @ProjectLincoln We need Trump out and put this in his place. https://t.co/HnbMknuc4M
394,1321718040191410176,Thu Oct 29 07:38:31 +0000 2020,ChantellDawnSny,"RT @LifeNewsHQ: Here’s President Trump’s Amazing Pro-Life Record, He Deserves Your Vote https://t.co/UQZH0QAsKW https://t.co/gTzk2M7VTk"
395,1321718040040411136,Thu Oct 29 07:38:31 +0000 2020,herbertsfavori1,"RT @ProjectLincoln: 545 children will never see their parents again. 

It’s intentional. It’s cruel. 

It’s unamerican, but it’s inherently…"
396,1321718039784550400,Thu Oct 29 07:38:31 +0000 2020,MsLensRAMZ,RT @chipfranklin: Who agrees Trump should be the first US president in history to be jailed immediately after leaving the Oval Office? ✋
397,1321718038559948800,Thu Oct 29 07:38:31 +0000 2020,ColinHalling,"RT @Andrew_Adonis: The most important thing that will happen in British politics this year is next Tuesday’s American election

The end of…"
398,1321718037188206593,Thu Oct 29 07:38:31 +0000 2020,paperexperiment,"Invoke the 25th.  Trump is deranged.

Fact check: Trump falsely claims California requires people to wear 'special'… https://t.co/2bEwO0VJYB"
399,1321718037184237568,Thu Oct 29 07:38:31 +0000 2020,PClelly,"@travelgraham @AnIllicitWriter The area it is in is DEEPLY, DEEPLY red and trump country.  It is a shrine here to t… https://t.co/HZPeGUeNq7"
400,1321718037184217088,Thu Oct 29 07:38:31 +0000 2020,canoncitynews,Cory Gardner grills Twitter founder over censorship of Trump’s tweets https://t.co/tsZbldiN2h
401,1321718036840116225,Thu Oct 29 07:38:30 +0000 2020,RabidRaccoon93,"@claudiaorabone @paulsperry_ The other channels were too worried about the ""anonymous"" hacker that hacked into the Trump Campaign."
402,1321718036651540480,Thu Oct 29 07:38:30 +0000 2020,drinksNweenies,@coatescj88 @SebGorka @WhiteHouse @realDonaldTrump @MilesTaylorUSA @DHSgov The entire administration is against tru… https://t.co/3IMqlkHpsd
403,1321718036471123968,Thu Oct 29 07:38:30 +0000 2020,santafefran,"RT @SethAbramson: Woodward—chastened for holding back critical voting intel—reveals...he held back far more than we knew.

""In a taped inte…"
404,1321718036295024641,Thu Oct 29 07:38:30 +0000 2020,fionn114,"RT @carolecadwalla: I’m so glad @Nigel_Farage is here, supporting Trump, as this endgame plays out. Because America has investigated Trump.…"
405,1321718036223569920,Thu Oct 29 07:38:30 +0000 2020,Gatty54,@simonhill1894 Yes I get that Simon. But my beef is that Nicklaus has put money over morality. Trump gov has handed… https://t.co/7TUyah8LcP
406,1321718035850399744,Thu Oct 29 07:38:30 +0000 2020,djradar,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
407,1321718035506483201,Thu Oct 29 07:38:30 +0000 2020,wishnic4u,RT @DavidLimbaugh: Why are Never Trumpers dismissive of the Biden-China bombshells? Is it because Trump posts mean tweets? Or is it because…
408,1321718035368026113,Thu Oct 29 07:38:30 +0000 2020,GeneZog,"RT @voxdotcom: ""If there’s any family that should sit out attacking others for alleged corruption, it’s the Trumps,"" writes @atrupar.
https…"
409,1321718034608742401,Thu Oct 29 07:38:30 +0000 2020,encho2011,RT @JackPosobiec: Trump Phoenix 2016 and Trump Phoenix 2020 https://t.co/0gZvvEkq81
410,1321718034181009408,Thu Oct 29 07:38:30 +0000 2020,KingKongHasselt,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
411,1321718032956350466,Thu Oct 29 07:38:30 +0000 2020,dbhellmd,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
412,1321718032029216768,Thu Oct 29 07:38:29 +0000 2020,DharmaThe13th,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
413,1321718031895171073,Thu Oct 29 07:38:29 +0000 2020,idnarB_,"RT @curlycamii: Don’t think I can take another 4 years of Trump. Like pls don’t, yall lol"
414,1321718031727276032,Thu Oct 29 07:38:29 +0000 2020,Peace_envogue,"@bottielou @kayleighmcenany @realDonaldTrump ..if you are seriously Christian? 
Ask yourself WWJD?

Do you think Je… https://t.co/drCfKAFYh1"
415,1321718031488327680,Thu Oct 29 07:38:29 +0000 2020,kcm74,RT @Atrios: One of the most upsetting things about the Trump era is how so many people leapt to make heroes out of the worst fucking people…
416,1321718031358304257,Thu Oct 29 07:38:29 +0000 2020,FHAeromedia,"F-16 Pops Flares Grabbing Trump's Attention After Plane Strays Into Airspace Over Rally
https://t.co/WdzQuCaPu8 https://t.co/mvIQ5nglix"
417,1321718031291162625,Thu Oct 29 07:38:29 +0000 2020,Candyla23343475,RT @Denny07155774: @DonaldJTrumpJr America is sick of the trump family! https://t.co/uKbpm3kj1s
418,1321718031026999296,Thu Oct 29 07:38:29 +0000 2020,Johnson47Linda,@Reuters Trump goes and all his corrupt and evil administration goes. https://t.co/4FWLpzLU2T
419,1321718030196383745,Thu Oct 29 07:38:29 +0000 2020,tasmccullagh,"RT @HKrassenstein: ""We're getting your husbands back to work.""

--Trump to Wisconsin voters

Trump doesn’t think women in the Midwest can h…"
420,1321718030196301831,Thu Oct 29 07:38:29 +0000 2020,TroyHeard,RT @VegasAnonymous: I’ve lost friends in real life because of trump. We made it through W and Obama but not this piece of shit. How can you…
421,1321718029592498177,Thu Oct 29 07:38:29 +0000 2020,theresec55,"RT @SenAmyKlobuchar: Today, Senators Klobuchar and Sanders issued a statement correcting misinformation from President Trump and Justice Ka…"
422,1321718029496012800,Thu Oct 29 07:38:29 +0000 2020,ajackson70508,@KamalaHarris I thought you might be honest. When Donald Trump was taking action on the virus you where busy with a #fakeimpeachment
423,1321718029034627073,Thu Oct 29 07:38:29 +0000 2020,shandrick,"Trump is going to steal the election and y’all will just sit here on Twitter and act shocked, blame other people fo… https://t.co/QIB3Y4W21f"
424,1321718028258570242,Thu Oct 29 07:38:28 +0000 2020,amanda0852,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
425,1321718028128563200,Thu Oct 29 07:38:28 +0000 2020,zoravik,RT @MariManoogian: The Trump Admin. is aiding &amp; abetting this attempted second genocide of ethnic Armenians living in Artsakh. The VP's own…
426,1321718027017162752,Thu Oct 29 07:38:28 +0000 2020,dropoutnation,"Finally, remember this teacher.
Who died from COVID. Who laid in a basement.
While Trump failed to stem the pandemi… https://t.co/cXFBuGcT6X"
427,1321718026543243264,Thu Oct 29 07:38:28 +0000 2020,mycarlisle,RT @Infantry0300: Trump wasn’t a gracious winner. I can’t imagine how terrible that son of a whore is going to be when he loses.
428,1321718026270576641,Thu Oct 29 07:38:28 +0000 2020,PrimeXvii,"RT @PeteButtigieg: Trump's rallies are a metaphor for how he views his own supporters. Happy to have them cheer for him, only to leave them…"
429,1321718026203516933,Thu Oct 29 07:38:28 +0000 2020,Markdugi21,"RT @TheRightMelissa: Joe Biden is under performing Hillary’s numbers with black men &amp; Hispanics and she lost. 

Don’t believe the fake poll…"
430,1321718025243033600,Thu Oct 29 07:38:28 +0000 2020,TG22110,RT @Acosta: This happens at just about every Trump rally. I’ve covered five presidential campaigns... long enough to know this isn’t normal…
431,1321718025125531648,Thu Oct 29 07:38:28 +0000 2020,DickCheneyFacts,RT @Atrios: One of the most upsetting things about the Trump era is how so many people leapt to make heroes out of the worst fucking people…
432,1321718024957792257,Thu Oct 29 07:38:28 +0000 2020,ltfrwrk,RT @NateSilver538: I don't want to be too snarky but Trump needs to close a big polling deficit and this is the message on a day with 80k n…
433,1321718024920064000,Thu Oct 29 07:38:28 +0000 2020,EveningStandard,Nigel Farage described Trump as the “most resilient and brave person” https://t.co/5QCrAH1KK9
434,1321718024794075137,Thu Oct 29 07:38:28 +0000 2020,LilGem2020,@PrestonTVNews @realDonaldTrump @JoeBiden Trump 2020! https://t.co/upYBMUyE1r
